FileSize,FileCount,Bandwidth,RTT,BufferSize,Parallelism,Concurrency,Pipelining,Fast,Throughput,Duration,Date,Time,Source,Destination,
26214461,200,10000,0.04,33554432,1,16,1,0,1876.9128943,21.3117218018,2014-11-02,16:08:20.957135,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,1,16,2,1,1921.08469976,20.8217051029,2014-11-02,16:08:42.269173,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,1,16,2,0,1822.27775122,21.9506781101,2014-11-02,16:09:03.091145,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,1,16,4,1,2394.0025479,16.7085409164,2014-11-02,16:09:25.042122,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,1,16,4,0,1891.79943772,21.1440210342,2014-11-02,16:09:41.750918,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,1,16,8,1,1983.38157021,20.1677079201,2014-11-02,16:10:02.895257,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,1,16,8,0,2219.34262947,18.0234980583,2014-11-02,16:10:23.063236,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,1,16,16,1,2021.76402072,19.7848331928,2014-11-02,16:10:41.087049,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,1,16,16,0,1970.39284887,20.3006517887,2014-11-02,16:11:00.872150,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,1,16,32,1,1705.96892243,23.4472260475,2014-11-02,16:11:21.173121,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,1,16,32,0,1948.1644176,20.5322780609,2014-11-02,16:11:44.620580,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,1,32,1,1,3060.88183611,13.0682320595,2014-11-02,16:12:05.153192,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,1,32,1,0,2241.67594181,17.843914032,2014-11-02,16:12:18.221677,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,1,32,2,1,2585.26400089,15.4724268913,2014-11-02,16:12:36.065857,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,1,32,2,0,3052.30637318,13.1049411297,2014-11-02,16:12:51.538577,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,1,32,4,1,2352.78586412,17.0012431145,2014-11-02,16:13:04.643755,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,1,32,4,0,2792.33039412,14.3250620365,2014-11-02,16:13:21.645259,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,1,32,8,1,2807.58325476,14.2472381592,2014-11-02,16:13:35.970611,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,1,32,8,0,2776.012664,14.4092700481,2014-11-02,16:13:50.218126,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,1,32,16,1,2296.05952962,17.4212758541,2014-11-02,16:14:04.627661,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,1,32,16,0,2189.95539926,18.265337944,2014-11-02,16:14:22.049235,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,1,32,32,1,1630.21815485,24.5367369652,2014-11-02,16:14:40.314831,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,1,32,32,0,1464.65771697,27.3102459908,2014-11-02,16:15:04.851837,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,1,1,1,1522.12060404,26.2792701721,2014-11-02,16:15:32.162248,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,1,1,0,1658.58929282,24.1170141697,2014-11-02,16:15:58.441808,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,1,2,1,2134.90154758,18.7363538742,2014-11-02,16:16:22.559094,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,1,2,0,1349.05779285,29.6504750252,2014-11-02,16:16:41.295739,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,1,4,1,1376.9516268,29.0498261452,2014-11-02,16:17:10.946458,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,1,4,0,1877.37476366,21.3064761162,2014-11-02,16:17:39.996602,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,1,8,1,2194.90595443,18.2241430283,2014-11-02,16:18:01.303351,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,1,8,0,1654.02014847,24.1836419106,2014-11-02,16:18:19.527777,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,1,16,1,1302.76384646,30.7041020393,2014-11-02,16:18:43.711680,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,1,16,0,1939.27879803,20.6263589859,2014-11-02,16:19:14.416151,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,1,32,1,2158.35615983,18.5327458382,2014-11-02,16:19:35.042831,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,1,32,0,1405.01903665,28.4695398808,2014-11-02,16:19:53.575858,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,2,1,1,1036.00124066,38.610159874,2014-11-02,16:20:22.045706,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,2,1,0,1037.5702715,38.5517790318,2014-11-02,16:21:00.656192,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,2,2,1,1015.12130912,39.4043228626,2014-11-02,16:21:39.208272,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,2,2,0,1045.66799758,38.2532398701,2014-11-02,16:22:18.612878,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,2,4,1,1139.20256257,35.1124408245,2014-11-02,16:22:56.866420,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,2,4,0,1015.26850681,39.3986198902,2014-11-02,16:23:31.979160,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,2,8,1,1135.86345148,35.2156629562,2014-11-02,16:24:11.378091,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,2,8,0,1000.34635782,39.9863190651,2014-11-02,16:24:46.594012,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,2,16,1,1018.74415305,39.2642030716,2014-11-02,16:25:26.580614,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,2,16,0,1103.59391803,36.2453730106,2014-11-02,16:26:05.845126,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,2,32,1,970.901843937,41.198985815,2014-11-02,16:26:42.090785,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,2,32,0,1067.40106128,37.474367857,2014-11-02,16:27:23.290075,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,4,1,1,1574.35815094,25.407335043,2014-11-02,16:28:00.764746,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,4,1,0,1472.13942174,27.1714901924,2014-11-02,16:28:26.172333,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,4,2,1,1377.60297344,29.0360870361,2014-11-02,16:28:53.344127,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,4,2,0,1437.84042052,27.8196539879,2014-11-02,16:29:22.380476,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,4,4,1,1381.89800969,28.9458448887,2014-11-02,16:29:50.200430,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,4,4,0,1599.87607434,25.0020740032,2014-11-02,16:30:19.146519,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,4,8,1,1317.70878157,30.3558700085,2014-11-02,16:30:44.148880,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,4,8,0,1502.41651216,26.6239159107,2014-11-02,16:31:14.505003,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,4,16,1,1425.12546397,28.0678420067,2014-11-02,16:31:41.129202,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,4,16,0,1355.64027435,29.5065038204,2014-11-02,16:32:09.197310,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,4,32,1,1466.33166621,27.2790989876,2014-11-02,16:32:38.704157,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,4,32,0,1362.56023923,29.3566441536,2014-11-02,16:33:05.983510,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,8,1,1,1602.35253534,24.9634342194,2014-11-02,16:33:35.340490,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,8,1,0,2142.71598529,18.6680231094,2014-11-02,16:34:00.304202,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,8,2,1,2092.70063998,19.1141779423,2014-11-02,16:34:18.972515,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,8,2,0,1972.90642519,20.2747859955,2014-11-02,16:34:38.086949,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,8,4,1,1974.11427153,20.2623479366,2014-11-02,16:34:58.362028,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,8,4,0,2111.73267485,18.9419088364,2014-11-02,16:35:18.624557,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,8,8,1,2035.49920178,19.6513371468,2014-11-02,16:35:37.566750,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,8,8,0,2157.10374504,18.5434989929,2014-11-02,16:35:57.218339,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,8,16,1,1920.39031572,20.8292307854,2014-11-02,16:36:15.762140,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,8,16,0,1763.40106041,22.6835720539,2014-11-02,16:36:36.591685,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,8,32,1,1443.62946532,27.7080888748,2014-11-02,16:36:59.275538,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,8,32,0,1747.48284552,22.8902068138,2014-11-02,16:37:26.983897,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,16,1,1,2749.71466168,14.5470790863,2014-11-02,16:37:49.874403,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,16,1,0,2539.24303098,15.7528460026,2014-11-02,16:38:04.421836,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,16,2,1,2598.33291713,15.3945951462,2014-11-02,16:38:20.174988,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,16,2,0,2649.54849734,15.097025156,2014-11-02,16:38:35.569860,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,16,4,1,2619.87221483,15.2680368423,2014-11-02,16:38:50.667157,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,16,4,0,2756.35594254,14.5120279789,2014-11-02,16:39:05.935458,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,16,8,1,2677.82768029,14.9375908375,2014-11-02,16:39:20.447778,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,16,8,0,2153.89185358,18.5711529255,2014-11-02,16:39:35.385625,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,16,16,1,2319.69147116,17.2437880039,2014-11-02,16:39:53.957082,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,16,16,0,2078.10971487,19.2483949661,2014-11-02,16:40:11.201153,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,16,32,1,1971.69004578,20.2873060703,2014-11-02,16:40:30.449827,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,16,32,0,1808.67573538,22.1158161163,2014-11-02,16:40:50.737407,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,32,1,1,3331.68058945,12.0060889721,2014-11-02,16:41:12.853540,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,32,1,0,2485.53429375,16.0932450294,2014-11-02,16:41:24.859925,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,32,2,1,2526.01640186,15.8353309631,2014-11-02,16:41:40.953455,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,32,2,0,3443.50959357,11.6161661148,2014-11-02,16:41:56.789138,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,32,4,1,3173.89500241,12.6029210091,2014-11-02,16:42:08.405582,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,32,4,0,3181.24126622,12.573816061,2014-11-02,16:42:21.008782,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,32,8,1,2670.3984701,14.9791510105,2014-11-02,16:42:33.582892,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,32,8,0,1977.02550576,20.2325379848,2014-11-02,16:42:48.562329,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,32,16,1,2558.57027884,15.6338479519,2014-11-02,16:43:08.795161,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,32,16,0,2409.7300136,16.599490881,2014-11-02,16:43:24.429302,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,32,32,1,1848.95709767,21.6339440346,2014-11-02,16:43:41.029104,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,2,32,32,0,1761.30039853,22.710627079,2014-11-02,16:44:02.663353,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,1,1,1,1283.97906208,31.1533060074,2014-11-02,16:44:25.374306,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,1,1,0,1591.16318401,25.1389820576,2014-11-02,16:44:56.527903,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,1,2,1,1365.98304083,29.2830879688,2014-11-02,16:45:21.667154,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,1,2,0,2070.31655501,19.3208451271,2014-11-02,16:45:50.950541,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,1,4,1,1496.22833675,26.7340660095,2014-11-02,16:46:10.271666,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,1,4,0,1526.50497312,26.2037949562,2014-11-02,16:46:37.006019,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,1,8,1,2017.39067487,19.8277108669,2014-11-02,16:47:03.210094,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,1,8,0,2117.1756312,18.8932189941,2014-11-02,16:47:23.038100,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,1,16,1,1511.97212549,26.4556531906,2014-11-02,16:47:41.931590,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,1,16,0,1527.67693551,26.1836879253,2014-11-02,16:48:08.387543,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,1,32,1,2186.46405059,18.2945058346,2014-11-02,16:48:34.571491,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,1,32,0,1330.16388481,30.0716340542,2014-11-02,16:48:52.866316,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,2,1,1,1084.51476254,36.8830189705,2014-11-02,16:49:22.938265,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,2,1,0,997.151040818,40.1144630909,2014-11-02,16:49:59.821582,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,2,2,1,1243.12561122,32.1771299839,2014-11-02,16:50:39.936355,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,2,2,0,1167.99896408,34.246764183,2014-11-02,16:51:12.113745,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,2,4,1,1128.98220654,35.4303181171,2014-11-02,16:51:46.360804,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,2,4,0,1050.41184644,38.0804700851,2014-11-02,16:52:21.791429,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,2,8,1,1157.21149902,34.5660049915,2014-11-02,16:52:59.872247,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,2,8,0,1071.82119496,37.3198189735,2014-11-02,16:53:34.438534,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,2,16,1,998.065228605,40.0777168274,2014-11-02,16:54:11.758651,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,2,16,0,1079.47566203,37.0551960468,2014-11-02,16:54:51.836671,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,2,32,1,915.34572282,43.6995100975,2014-11-02,16:55:28.892192,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,2,32,0,1265.45708864,31.6092789173,2014-11-02,16:56:12.592004,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,4,1,1,1558.14973993,25.6716089249,2014-11-02,16:56:44.201622,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,4,1,0,1577.03119166,25.3642580509,2014-11-02,16:57:09.873491,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,4,2,1,1412.52411537,28.3182480335,2014-11-02,16:57:35.238080,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,4,2,0,1608.32910662,24.8706610203,2014-11-02,16:58:03.556661,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,4,4,1,1439.07902759,27.795691967,2014-11-02,16:58:28.427625,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,4,4,0,1693.61837929,23.6182079315,2014-11-02,16:58:56.223589,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,4,8,1,1594.44970417,25.0871829987,2014-11-02,16:59:19.842132,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,4,8,0,1495.95078683,26.738984108,2014-11-02,16:59:44.929642,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,4,16,1,1578.33367788,25.3433659077,2014-11-02,17:00:11.668938,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,4,16,0,1507.51407744,26.5338909626,2014-11-02,17:00:37.012555,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,4,32,1,1349.74235186,29.6354370117,2014-11-02,17:01:03.546736,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,4,32,0,1347.85164632,29.6770100594,2014-11-02,17:01:33.182455,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,8,1,1,1939.73462397,20.6214938164,2014-11-02,17:02:02.859787,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,8,1,0,2139.72841685,18.6940879822,2014-11-02,17:02:23.482368,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,8,2,1,2241.04611001,17.8489210606,2014-11-02,17:02:42.176758,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,8,2,0,2301.31161952,17.38154006,2014-11-02,17:03:00.025936,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,8,4,1,2127.68787988,18.7998740673,2014-11-02,17:03:17.407776,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,8,4,0,2036.15935842,19.6449549198,2014-11-02,17:03:36.207908,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,8,8,1,2025.29015236,19.7503769398,2014-11-02,17:03:55.853174,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,8,8,0,1644.28582292,24.3267989159,2014-11-02,17:04:15.603786,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,8,16,1,2146.86991547,18.6319000721,2014-11-02,17:04:39.930878,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,8,16,0,1859.83713959,21.5073900223,2014-11-02,17:04:58.563035,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,8,32,1,1741.16827153,22.9732069969,2014-11-02,17:05:20.070717,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,8,32,0,1981.82069786,20.1835849285,2014-11-02,17:05:43.044201,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,16,1,1,2998.64938998,13.339455843,2014-11-02,17:06:03.228131,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,16,1,0,3138.26504668,12.7460110188,2014-11-02,17:06:16.567906,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,16,2,1,2734.29569694,14.6291110516,2014-11-02,17:06:29.314197,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,16,2,0,2764.30043958,14.4703221321,2014-11-02,17:06:43.943609,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,16,4,1,2848.10922286,14.0445189476,2014-11-02,17:06:58.414221,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,16,4,0,3030.14297473,13.2008430958,2014-11-02,17:07:12.459002,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,16,8,1,2625.60736244,15.2346858978,2014-11-02,17:07:25.660184,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,16,8,0,2834.88436648,14.1100370884,2014-11-02,17:07:40.895163,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,16,16,1,2709.21134174,14.7645628452,2014-11-02,17:07:55.005467,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,16,16,0,2640.95637427,15.1461479664,2014-11-02,17:08:09.770341,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,16,32,1,1991.9204701,20.0812690258,2014-11-02,17:08:24.916840,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,16,32,0,1979.33546255,20.2089719772,2014-11-02,17:08:44.998374,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,32,1,1,3262.61314623,12.2602128983,2014-11-02,17:09:05.207650,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,32,1,0,3586.32435257,11.1535458565,2014-11-02,17:09:17.468144,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,32,2,1,3168.4627761,12.6245250702,2014-11-02,17:09:28.621816,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,32,2,0,3760.25196501,10.6376869678,2014-11-02,17:09:41.246604,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,32,4,1,3067.35849688,13.0406448841,2014-11-02,17:09:51.884558,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,32,4,0,3009.62623038,13.2907960415,2014-11-02,17:10:04.925497,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,32,8,1,3170.04142769,12.6182441711,2014-11-02,17:10:18.216577,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,32,8,0,3154.65494277,12.6797869205,2014-11-02,17:10:30.835095,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,32,16,1,2525.54911065,15.8382627964,2014-11-02,17:10:43.515192,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,32,16,0,2654.19358444,15.0706100464,2014-11-02,17:10:59.353718,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,32,32,1,1969.98312766,20.304872036,2014-11-02,17:11:14.424625,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,4,32,32,0,1678.77411126,23.8270511627,2014-11-02,17:11:34.729763,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,8,1,1,1,1195.81369947,33.4501888752,2014-11-02,17:11:58.557158,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,8,1,1,0,1018.62450528,39.2688081264,2014-11-02,17:12:32.007628,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,8,1,2,1,1877.41131799,21.3060572147,2014-11-02,17:13:11.276720,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,8,1,2,0,1540.73904038,25.9617068768,2014-11-02,17:13:32.583030,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,8,1,4,1,1417.6845827,28.2151730061,2014-11-02,17:13:58.545019,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,8,1,4,0,1912.32058864,20.917126894,2014-11-02,17:14:26.760455,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,8,1,8,1,1923.72374523,20.7931320667,2014-11-02,17:14:47.677869,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,8,1,8,0,1382.28873884,28.9376599789,2014-11-02,17:15:08.471272,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,8,1,16,1,1018.20162752,39.2851240635,2014-11-02,17:15:37.409240,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,8,1,16,0,1972.1044414,20.2830319405,2014-11-02,17:16:16.694645,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,8,1,32,1,1950.18307422,20.5110280514,2014-11-02,17:16:36.977924,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,8,1,32,0,1268.13503551,31.5425422192,2014-11-02,17:16:57.489260,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,8,2,1,1,1117.19516734,35.8041129112,2014-11-02,17:17:29.032178,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,8,2,1,0,1172.14300388,34.125690937,2014-11-02,17:18:04.836574,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,8,2,2,1,1204.14683871,33.2186980247,2014-11-02,17:18:38.962545,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,8,2,2,0,1185.58815136,33.7386879921,2014-11-02,17:19:12.181501,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,8,2,4,1,1213.17341817,32.9715359211,2014-11-02,17:19:45.920476,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,8,2,4,0,1133.76039133,35.2810089588,2014-11-02,17:20:18.892345,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,8,2,8,1,1214.93596396,32.923705101,2014-11-02,17:20:54.173639,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,8,2,8,0,1194.82865075,33.4777579308,2014-11-02,17:21:27.097603,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,8,2,16,1,1139.49122682,35.1035490036,2014-11-02,17:22:00.575646,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,8,2,16,0,1174.19005908,34.0661890507,2014-11-02,17:22:35.679481,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,8,2,32,1,1192.05206331,33.5557360649,2014-11-02,17:23:09.745957,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,8,2,32,0,1232.73401943,32.4483559132,2014-11-02,17:23:43.301946,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,8,4,1,1,1624.19252026,24.6277551651,2014-11-02,17:24:15.750656,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,8,4,1,0,1572.67307794,25.4345400333,2014-11-02,17:24:40.378661,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,8,4,2,1,1663.09498621,24.051680088,2014-11-02,17:25:05.813517,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,8,4,2,0,1779.22635698,22.4818150997,2014-11-02,17:25:29.865464,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,8,4,4,1,1404.84248052,28.4730877876,2014-11-02,17:25:52.347569,Stampede,Gordon/Oasis,
