FileSize,FileCount,Bandwidth,RTT,BufferSize,Parallelism,Concurrency,Pipelining,Fast,Throughput,Duration,Date,Time,Source,Destination
3137508,3424,10000000000,0.044,33554432,16,32,2,0,1942.41795292,42.1955420971,2015-06-16,01:37:53.873283,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,16,32,4,0,1836.01404817,44.6409351826,2015-06-16,01:38:36.068895,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,16,32,8,0,1812.6168632,45.2171838284,2015-06-16,01:39:20.709908,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,16,32,16,0,2083.61329489,39.3361990452,2015-06-16,01:40:05.927201,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,16,32,32,0,1751.40407878,46.7975399494,2015-06-16,01:40:45.263500,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,32,1,1,0,122.920432038,666.783265114,2015-06-16,01:41:32.061158,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,32,1,2,0,113.269628225,723.594607115,2015-06-16,01:52:38.844482,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,32,1,4,0,405.12112211,202.313115835,2015-06-16,02:04:42.439195,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,32,1,8,0,84.0685949181,974.933491945,2015-06-16,02:08:04.752444,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,32,1,16,0,126.058565304,650.184195042,2015-06-16,02:24:19.686048,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,32,1,32,0,527.11207892,155.491270065,2015-06-16,02:35:09.870297,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,32,2,1,0,200.232501274,409.330599785,2015-06-16,02:37:45.361704,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,32,2,2,0,416.066273251,196.991012096,2015-06-16,02:44:34.692353,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,32,2,4,0,401.16299653,204.309257984,2015-06-16,02:47:51.683490,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,32,2,8,0,209.698870557,390.852319002,2015-06-16,02:51:15.992848,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,32,2,16,0,432.970844071,189.299813032,2015-06-16,02:57:46.845217,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,32,2,32,0,394.48639277,207.76715517,2015-06-16,03:00:56.145089,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,32,4,1,0,527.600552756,155.347285986,2015-06-16,03:04:23.912394,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,32,4,2,0,605.246703863,135.418051958,2015-06-16,03:06:59.259755,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,32,4,4,0,720.427527261,113.767638922,2015-06-16,03:09:14.677911,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,32,4,8,0,483.527584795,169.507022858,2015-06-16,03:11:08.445643,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,32,4,16,0,520.249023109,157.542494059,2015-06-16,03:13:57.952775,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,32,4,32,0,636.856334867,128.696714878,2015-06-16,03:16:35.495375,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,32,8,1,0,893.948141097,91.6846468449,2015-06-16,03:18:44.192189,Stampede,Blacklight
