FileSize,FileCount,Bandwidth,RTT,BufferSize,Parallelism,Concurrency,Pipelining,Fast,Throughput,Duration,Date,Time,Source,Destination
3136594,3424,10000000000,0.04,33554432,8,4,32,0,591.870868214,138.438026905,2015-06-10,16:52:46.611371,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,8,8,1,0,1020.14616378,80.3193159103,2015-06-10,16:55:05.049467,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,8,8,2,0,1086.30396486,75.4277770519,2015-06-10,16:56:25.368832,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,8,8,4,0,1015.12354481,80.7167210579,2015-06-10,16:57:40.796717,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,8,8,8,0,1149.75547068,71.2651228905,2015-06-10,16:59:01.513497,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,8,8,16,0,1159.50356726,70.6660041809,2015-06-10,17:00:12.778695,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,8,8,32,0,1061.95863168,77.156938076,2015-06-10,17:01:23.444802,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,8,16,1,0,1547.91300237,52.9341578484,2015-06-10,17:02:40.601859,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,8,16,2,0,1700.47258994,48.185115099,2015-06-10,17:03:33.536067,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,8,16,4,0,1622.98054527,50.4858109951,2015-06-10,17:04:21.721253,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,8,16,8,0,1821.33219826,44.9876928329,2015-06-10,17:05:12.207139,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,8,16,16,0,1727.35843535,47.4351260662,2015-06-10,17:05:57.194937,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,8,16,32,0,1742.32814017,47.0275828838,2015-06-10,17:06:44.630108,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,8,32,1,0,2189.4160345,37.4243888855,2015-06-10,17:07:31.657761,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,8,32,2,0,2226.40381176,36.8026280403,2015-06-10,17:08:09.082250,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,8,32,4,0,2387.53996354,34.3187909126,2015-06-10,17:08:45.884944,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,8,32,8,0,2408.32707684,34.0226089954,2015-06-10,17:09:20.203781,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,8,32,16,0,2643.27600507,30.9984779358,2015-06-10,17:09:54.226504,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,8,32,32,0,2002.14780623,40.9248230457,2015-06-10,17:10:25.225045,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,16,1,1,0,87.0565072481,941.198029995,2015-06-10,17:11:06.149991,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,16,1,2,0,343.343203252,238.645843029,2015-06-10,17:26:47.348130,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,16,1,4,0,98.458300358,832.204208851,2015-06-10,17:30:45.994057,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,16,1,8,0,411.251165713,199.239366055,2015-06-10,17:44:38.198331,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,16,1,16,0,98.4129817486,832.587455034,2015-06-10,17:47:57.437752,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,16,1,32,0,86.8101521179,943.869025946,2015-06-10,18:01:50.025319,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,16,2,1,0,366.791098096,223.389919996,2015-06-10,18:17:33.894497,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,16,2,2,0,395.177529211,207.343353033,2015-06-10,18:21:17.284548,Stampede,Gordon
