Note,FileSize,FileCount,Network,Source,Destination,Bandwidth,RTT,BufferSize,Parallelism,Concurrency,Pipelining,Fast,Throughput,TestBed,Protocol,Version,Dedicated,Duration,CPU,MEM,DiskBW,Power
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,8,4,2,OFF,1458.261023,REAL,GridFTP,unknown,no,6/6/14,16:11.7,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,8,4,4,OFF,1352.409682,REAL,GridFTP,unknown,no,6/6/14,17:06.6,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,8,4,16,OFF,1035.985273,REAL,GridFTP,unknown,no,6/6/14,29:35.6,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,8,4,32,OFF,1113.013495,REAL,GridFTP,unknown,no,6/6/14,30:53.8,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,8,8,1,ON,1209.35871,REAL,GridFTP,unknown,no,6/6/14,32:10.7,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,8,8,2,OFF,1055.866185,REAL,GridFTP,unknown,no,6/6/14,33:17.4,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,8,8,4,OFF,1874.483813,REAL,GridFTP,unknown,no,6/6/14,34:33.8,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,8,8,8,OFF,1446.5442,REAL,GridFTP,unknown,no,6/6/14,35:17.8,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,8,8,16,OFF,262.2782643,REAL,GridFTP,unknown,no,6/6/14,36:13.4,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,8,8,32,OFF,1140.252625,REAL,GridFTP,unknown,no,6/6/14,41:18.4,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,8,16,1,ON,1378.752994,REAL,GridFTP,unknown,no,6/6/14,42:28.6,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,8,16,2,OFF,573.0296612,REAL,GridFTP,unknown,no,6/6/14,43:26.6,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,8,16,4,OFF,2390.63882,REAL,GridFTP,unknown,no,6/6/14,45:49.2,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,8,16,8,OFF,1378.82255,REAL,GridFTP,unknown,no,6/6/14,46:22.6,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,8,16,16,OFF,1452.173083,REAL,GridFTP,unknown,no,6/6/14,47:21.8,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,8,16,32,OFF,1140.111153,REAL,GridFTP,unknown,no,6/6/14,48:17.0,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,8,32,1,ON,2989.912361,REAL,GridFTP,unknown,no,6/6/14,49:27.4,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,8,32,2,OFF,3093.0886,REAL,GridFTP,unknown,no,6/6/14,49:54.6,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,8,32,4,OFF,2182.007872,REAL,GridFTP,unknown,no,6/6/14,50:20.5,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,8,32,8,OFF,1986.871493,REAL,GridFTP,unknown,no,6/6/14,51:02.1,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,8,32,16,OFF,1079.708594,REAL,GridFTP,unknown,no,6/6/14,51:42.4,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,8,32,32,OFF,912.7395229,REAL,GridFTP,unknown,no,6/6/14,52:58.9,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,16,1,1,ON,748.8549367,REAL,GridFTP,unknown,no,6/6/14,54:26.7,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,16,1,2,OFF,866.8017872,REAL,GridFTP,unknown,no,6/6/14,56:13.7,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,16,1,4,OFF,1419.31775,REAL,GridFTP,unknown,no,6/6/14,57:46.4,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,16,1,8,OFF,1395.418159,REAL,GridFTP,unknown,no,6/6/14,58:45.1,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,16,1,16,OFF,1436.473005,REAL,GridFTP,unknown,no,6/6/14,59:42.4,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,16,1,32,OFF,946.322471,REAL,GridFTP,unknown,no,6/6/14,00:38.1,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,16,2,1,ON,795.9851004,REAL,GridFTP,unknown,no,6/6/14,02:02.7,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,16,2,2,OFF,1153.437291,REAL,GridFTP,unknown,no,6/6/14,03:43.4,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,16,2,4,OFF,1234.00818,REAL,GridFTP,unknown,no,6/6/14,04:52.8,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,16,2,8,OFF,1216.415475,REAL,GridFTP,unknown,no,6/6/14,05:57.8,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,16,2,16,OFF,659.5687455,REAL,GridFTP,unknown,no,6/6/14,07:05.1,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,16,2,32,OFF,1018.67155,REAL,GridFTP,unknown,no,6/6/14,09:07.3,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,16,4,1,ON,1187.521206,REAL,GridFTP,unknown,no,6/6/14,10:28.7,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,16,4,2,OFF,1351.660754,REAL,GridFTP,unknown,no,6/6/14,11:36.9,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,16,4,4,OFF,1401.691246,REAL,GridFTP,unknown,no,6/6/14,12:36.1,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,16,4,8,OFF,1557.60635,REAL,GridFTP,unknown,no,6/6/14,13:33.4,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,16,4,16,OFF,1185.287664,REAL,GridFTP,unknown,no,6/6/14,14:26.0,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,16,4,32,OFF,1361.321954,REAL,GridFTP,unknown,no,6/6/14,15:33.5,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,16,8,1,ON,1678.391564,REAL,GridFTP,unknown,no,6/6/14,16:32.3,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,16,8,2,OFF,2066.708391,REAL,GridFTP,unknown,no,6/6/14,17:19.9,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,16,8,4,OFF,2222.873266,REAL,GridFTP,unknown,no,6/6/14,17:58.6,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,16,8,8,OFF,1767.145339,REAL,GridFTP,unknown,no,6/6/14,18:34.6,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,16,8,16,OFF,1378.397299,REAL,GridFTP,unknown,no,6/6/14,19:19.9,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,16,8,32,OFF,1154.367108,REAL,GridFTP,unknown,no,6/6/14,20:19.3,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,16,16,1,ON,3009.875888,REAL,GridFTP,unknown,no,6/6/14,21:28.6,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,16,16,2,OFF,2742.248336,REAL,GridFTP,unknown,no,6/6/14,21:56.8,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,16,16,4,OFF,2855.048985,REAL,GridFTP,unknown,no,6/6/14,22:26.1,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,16,16,8,OFF,1934.784186,REAL,GridFTP,unknown,no,6/6/14,22:54.1,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,16,16,16,OFF,1876.629754,REAL,GridFTP,unknown,no,6/6/14,23:37.8,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,16,16,32,OFF,953.9753856,REAL,GridFTP,unknown,no,6/6/14,24:20.5,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,16,32,1,ON,3519.540325,REAL,GridFTP,unknown,no,6/6/14,25:44.4,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,16,32,2,OFF,3199.657385,REAL,GridFTP,unknown,no,6/6/14,26:07.1,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,16,32,4,OFF,1104.778965,REAL,GridFTP,unknown,no,6/6/14,26:32.1,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,16,32,8,OFF,2540.215171,REAL,GridFTP,unknown,no,6/6/14,27:46.3,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,16,32,16,OFF,973.7676739,REAL,GridFTP,unknown,no,6/6/14,28:17.8,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,16,32,32,OFF,1251.404273,REAL,GridFTP,unknown,no,6/6/14,29:39.9,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,32,1,1,ON,1307.556811,REAL,GridFTP,unknown,no,6/6/14,30:47.9,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,32,1,2,OFF,1043.69814,REAL,GridFTP,unknown,no,6/6/14,31:49.2,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,32,1,4,OFF,1448.891375,REAL,GridFTP,unknown,no,6/6/14,33:05.9,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,32,1,8,OFF,1195.561742,REAL,GridFTP,unknown,no,6/6/14,34:01.1,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,32,1,16,OFF,1451.969235,REAL,GridFTP,unknown,no,6/6/14,35:09.1,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,32,1,32,OFF,1268.210007,REAL,GridFTP,unknown,no,6/6/14,36:05.1,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,32,2,1,ON,1001.130176,REAL,GridFTP,unknown,no,6/6/14,37:08.2,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,32,2,2,OFF,1013.541267,REAL,GridFTP,unknown,no,6/6/14,38:28.1,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,32,2,4,OFF,1170.626017,REAL,GridFTP,unknown,no,6/6/14,39:47.1,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,32,2,8,OFF,1298.903555,REAL,GridFTP,unknown,no,6/6/14,40:55.4,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,32,2,16,OFF,1122.851568,REAL,GridFTP,unknown,no,6/6/14,41:57.4,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,32,2,32,OFF,984.8219854,REAL,GridFTP,unknown,no,6/6/14,43:09.5,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,32,4,1,ON,1515.54791,REAL,GridFTP,unknown,no,6/6/14,44:30.9,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,32,4,2,OFF,1414.424756,REAL,GridFTP,unknown,no,6/6/14,45:25.7,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,32,4,4,OFF,1508.866229,REAL,GridFTP,unknown,no,6/6/14,46:22.3,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,32,4,8,OFF,1547.946281,REAL,GridFTP,unknown,no,6/6/14,47:16.5,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,32,4,16,OFF,1418.735013,REAL,GridFTP,unknown,no,6/6/14,48:08.1,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,32,4,32,OFF,1300.75827,REAL,GridFTP,unknown,no,6/6/14,49:08.1,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,32,8,1,ON,2142.291474,REAL,GridFTP,unknown,no,6/6/14,50:09.8,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,32,8,2,OFF,1950.50686,REAL,GridFTP,unknown,no,6/6/14,50:47.1,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,32,8,4,OFF,1284.955877,REAL,GridFTP,unknown,no,6/6/14,51:28.6,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,32,8,8,OFF,1870.454379,REAL,GridFTP,unknown,no,6/6/14,52:30.9,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,32,8,16,OFF,1371.098575,REAL,GridFTP,unknown,no,6/6/14,53:13.6,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,32,8,32,OFF,1398.84693,REAL,GridFTP,unknown,no,6/6/14,54:12.0,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,32,16,1,ON,2980.404506,REAL,GridFTP,unknown,no,6/6/14,55:09.2,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,32,16,2,OFF,2050.522102,REAL,GridFTP,unknown,no,6/6/14,55:37.2,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,32,16,4,OFF,1885.724393,REAL,GridFTP,unknown,no,6/6/14,56:16.2,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,32,16,8,OFF,2683.774392,REAL,GridFTP,unknown,no,6/6/14,56:58.7,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,32,16,16,OFF,2140.610487,REAL,GridFTP,unknown,no,6/6/14,57:28.5,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,32,16,32,OFF,1359.080017,REAL,GridFTP,unknown,no,6/6/14,58:05.8,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,32,32,1,ON,2306.376786,REAL,GridFTP,unknown,no,6/6/14,59:04.7,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,32,32,2,OFF,1901.264116,REAL,GridFTP,unknown,no,6/6/14,59:39.5,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,32,32,4,OFF,1901.037954,REAL,GridFTP,unknown,no,6/6/14,00:21.5,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,32,32,8,OFF,2180.170253,REAL,GridFTP,unknown,no,6/6/14,01:03.6,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,32,32,16,OFF,1890.533481,REAL,GridFTP,unknown,no,6/6/14,01:40.3,,,
Kema-xsede-pcp,104857600,100,XSEDE,oasis-dm.sdsc.xsede.org,stampede.tacc.xsede.org,10000,0.05,33554432,32,32,32,OFF,1658.499418,REAL,GridFTP,unknown,no,6/6/14,02:22.6,,,
Kema-xsede-pcp,1073741824,12,XSEDE,data.psc.xsede.org,trestles-dm.sdsc.xsede.org,10000,0.06,33554432,1,1,1,ON,616.5230709,REAL,GridFTP,unknown,no,6/9/14,13:03.5,,,
Kema-xsede-pcp,1073741824,12,XSEDE,data.psc.xsede.org,trestles-dm.sdsc.xsede.org,10000,0.06,33554432,1,1,2,OFF,385.6372589,REAL,GridFTP,unknown,no,6/9/14,15:43.0,,,
Kema-xsede-pcp,1073741824,12,XSEDE,data.psc.xsede.org,trestles-dm.sdsc.xsede.org,10000,0.06,33554432,1,1,4,OFF,424.0583343,REAL,GridFTP,unknown,no,6/9/14,19:57.9,,,
Kema-xsede-pcp,1073741824,12,XSEDE,data.psc.xsede.org,trestles-dm.sdsc.xsede.org,10000,0.06,33554432,1,1,8,OFF,356.0220258,REAL,GridFTP,unknown,no,6/9/14,23:49.7,,,
Kema-xsede-pcp,1073741824,12,XSEDE,data.psc.xsede.org,trestles-dm.sdsc.xsede.org,10000,0.06,33554432,1,1,16,OFF,329.2911757,REAL,GridFTP,unknown,no,6/9/14,28:25.8,,,
Kema-xsede-pcp,1073741824,12,XSEDE,data.psc.xsede.org,trestles-dm.sdsc.xsede.org,10000,0.06,33554432,1,1,32,OFF,469.5919954,REAL,GridFTP,unknown,no,6/9/14,33:24.4,,,
Kema-xsede-pcp,1073741824,12,XSEDE,data.psc.xsede.org,trestles-dm.sdsc.xsede.org,10000,0.06,33554432,1,2,1,ON,654.9646886,REAL,GridFTP,unknown,no,6/9/14,36:53.7,,,
Kema-xsede-pcp,1073741824,12,XSEDE,data.psc.xsede.org,trestles-dm.sdsc.xsede.org,10000,0.06,33554432,1,2,2,OFF,718.1178608,REAL,GridFTP,unknown,no,6/9/14,39:23.8,,,
Kema-xsede-pcp,1073741824,12,XSEDE,data.psc.xsede.org,trestles-dm.sdsc.xsede.org,10000,0.06,33554432,1,2,4,OFF,668.7751244,REAL,GridFTP,unknown,no,6/9/14,41:40.7,,,
Kema-xsede-pcp,1073741824,12,XSEDE,data.psc.xsede.org,trestles-dm.sdsc.xsede.org,10000,0.06,33554432,1,2,8,OFF,402.715424,REAL,GridFTP,unknown,no,6/9/14,44:07.7,,,
Kema-xsede-pcp,1073741824,12,XSEDE,data.psc.xsede.org,trestles-dm.sdsc.xsede.org,10000,0.06,33554432,1,2,16,OFF,394.4035048,REAL,GridFTP,unknown,no,6/9/14,48:11.8,,,
Kema-xsede-pcp,1073741824,12,XSEDE,data.psc.xsede.org,trestles-dm.sdsc.xsede.org,10000,0.06,33554432,1,2,32,OFF,423.0141636,REAL,GridFTP,unknown,no,6/9/14,52:21.1,,,
Kema-xsede-pcp,1073741824,12,XSEDE,data.psc.xsede.org,trestles-dm.sdsc.xsede.org,10000,0.06,33554432,1,4,1,ON,906.5970834,REAL,GridFTP,unknown,no,6/9/14,56:13.5,,,
Kema-xsede-pcp,1073741824,12,XSEDE,data.psc.xsede.org,trestles-dm.sdsc.xsede.org,10000,0.06,33554432,1,4,2,OFF,1135.318408,REAL,GridFTP,unknown,no,6/9/14,58:01.9,,,
Kema-xsede-pcp,1073741824,12,XSEDE,data.psc.xsede.org,trestles-dm.sdsc.xsede.org,10000,0.06,33554432,1,4,4,OFF,528.2052009,REAL,GridFTP,unknown,no,6/9/14,59:28.5,,,
Kema-xsede-pcp,1073741824,12,XSEDE,data.psc.xsede.org,trestles-dm.sdsc.xsede.org,10000,0.06,33554432,1,4,8,OFF,505.6446812,REAL,GridFTP,unknown,no,6/9/14,02:34.6,,,
Kema-xsede-pcp,1073741824,12,XSEDE,data.psc.xsede.org,trestles-dm.sdsc.xsede.org,10000,0.06,33554432,1,4,16,OFF,460.3620649,REAL,GridFTP,unknown,no,6/9/14,05:49.0,,,
Kema-xsede-pcp,1073741824,12,XSEDE,data.psc.xsede.org,trestles-dm.sdsc.xsede.org,10000,0.06,33554432,1,4,32,OFF,469.8978663,REAL,GridFTP,unknown,no,6/9/14,09:22.6,,,
Kema-xsede-pcp,1073741824,12,XSEDE,data.psc.xsede.org,trestles-dm.sdsc.xsede.org,10000,0.06,33554432,1,8,1,ON,1426.253701,REAL,GridFTP,unknown,no,6/9/14,12:51.8,,,
Kema-xsede-pcp,1073741824,12,XSEDE,data.psc.xsede.org,trestles-dm.sdsc.xsede.org,10000,0.06,33554432,1,8,2,OFF,1352.926026,REAL,GridFTP,unknown,no,6/9/14,14:00.9,,,
Kema-xsede-pcp,1073741824,12,XSEDE,data.psc.xsede.org,trestles-dm.sdsc.xsede.org,10000,0.06,33554432,1,8,4,OFF,893.4515417,REAL,GridFTP,unknown,no,6/9/14,15:13.5,,,
Kema-xsede-pcp,1073741824,12,XSEDE,data.psc.xsede.org,trestles-dm.sdsc.xsede.org,10000,0.06,33554432,1,8,8,OFF,793.5973842,REAL,GridFTP,unknown,no,6/9/14,17:03.6,,,
Kema-xsede-pcp,1073741824,12,XSEDE,data.psc.xsede.org,trestles-dm.sdsc.xsede.org,10000,0.06,33554432,1,8,16,OFF,882.5537312,REAL,GridFTP,unknown,no,6/9/14,19:07.5,,,
Kema-xsede-pcp,1073741824,12,XSEDE,data.psc.xsede.org,trestles-dm.sdsc.xsede.org,10000,0.06,33554432,1,8,32,OFF,853.682943,REAL,GridFTP,unknown,no,6/9/14,20:58.9,,,
Kema-xsede-pcp,1073741824,12,XSEDE,data.psc.xsede.org,trestles-dm.sdsc.xsede.org,10000,0.06,33554432,1,16,1,ON,2036.386825,REAL,GridFTP,unknown,no,6/9/14,22:54.0,,,
Kema-xsede-pcp,1073741824,12,XSEDE,data.psc.xsede.org,trestles-dm.sdsc.xsede.org,10000,0.06,33554432,1,16,2,OFF,2072.605975,REAL,GridFTP,unknown,no,6/9/14,23:42.3,,,
Kema-xsede-pcp,1073741824,12,XSEDE,data.psc.xsede.org,trestles-dm.sdsc.xsede.org,10000,0.06,33554432,1,16,4,OFF,1597.152243,REAL,GridFTP,unknown,no,6/9/14,24:29.7,,,
Kema-xsede-pcp,1073741824,12,XSEDE,data.psc.xsede.org,trestles-dm.sdsc.xsede.org,10000,0.06,33554432,1,16,8,OFF,1925.436882,REAL,GridFTP,unknown,no,6/9/14,25:31.3,,,
